Date,Open,High,Low,Close,Adj Close,Volume
2022-01-27,786.9000244140625,801.5,781.0499877929688,794.6500244140625,783.4608764648438,23984679
2022-01-28,803.75,805.8499755859375,778.5,781.1500244140625,770.1510009765625,14072314
2022-01-31,788.9500122070312,798.7000122070312,784.0,788.7999877929688,777.6932373046875,14824509
2022-02-01,802.0499877929688,812.8499755859375,789.2999877929688,810.2999877929688,798.8905029296875,20031583
2022-02-02,815.0,818.7000122070312,808.8499755859375,813.75,802.2919311523438,11214375
2022-02-03,814.0499877929688,818.4000244140625,806.0,808.9500122070312,797.5595092773438,9755335
2022-02-04,809.7999877929688,812.0,795.7999877929688,805.0499877929688,793.7144165039062,10314067
2022-02-07,798.0499877929688,805.0,781.4500122070312,786.4000244140625,775.3270874023438,14659368
2022-02-08,790.0,795.7000122070312,774.2999877929688,792.5,781.3411865234375,14642455
2022-02-09,797.25,804.25,794.2000122070312,802.7999877929688,791.49609375,8855292
2022-02-10,805.9500122070312,808.7999877929688,796.2999877929688,805.5,794.1580810546875,13159771
2022-02-11,796.8499755859375,797.4000244140625,787.9000244140625,790.7999877929688,779.6650390625,13138408
2022-02-14,772.0,773.9500122070312,751.1500244140625,753.7000122070312,743.0875244140625,16170656
2022-02-15,752.9500122070312,778.0,743.2000122070312,776.0499877929688,765.1227416992188,18880659
2022-02-16,775.7000122070312,777.5499877929688,760.4000244140625,764.0499877929688,753.2916870117188,10549784
2022-02-17,766.5,767.25,746.2999877929688,750.3499755859375,739.7846069335938,16683808
2022-02-18,746.8499755859375,756.7999877929688,745.5499877929688,748.9000244140625,738.3551025390625,8945567
2022-02-21,746.25,762.9000244140625,740.0,754.4500122070312,743.826904296875,10967164
2022-02-22,738.4000244140625,759.75,737.75,751.2999877929688,740.7212524414062,13156371
2022-02-23,754.5999755859375,756.4000244140625,742.7000122070312,744.5999755859375,734.1156005859375,11624282
2022-02-24,712.9000244140625,727.0999755859375,702.2999877929688,707.4000244140625,697.439453125,28023104
2022-02-25,724.9500122070312,739.2999877929688,720.25,730.0499877929688,719.7704467773438,16935750
2022-02-28,722.9500122070312,744.75,715.4000244140625,742.7000122070312,732.2423706054688,20547432
2022-03-02,717.0,724.9500122070312,707.75,714.8499755859375,704.7844848632812,25252492
2022-03-03,717.5999755859375,721.9500122070312,693.4500122070312,698.2999877929688,688.467529296875,23190595
2022-03-04,691.0,706.5499877929688,685.0,688.0499877929688,678.3618774414062,18697223
2022-03-07,663.5,667.0,642.1500244140625,653.75,644.5447998046875,27799873
2022-03-08,643.2999877929688,669.4500122070312,643.0,665.0,655.6364135742188,26716975
2022-03-09,664.7000122070312,674.5,658.0,667.4500122070312,658.0518798828125,33728639
2022-03-10,693.9500122070312,701.0,673.6500244140625,676.5999755859375,667.072998046875,35959638
2022-03-11,674.6500244140625,684.7000122070312,670.5999755859375,677.9000244140625,668.3547973632812,20546724
2022-03-14,678.0999755859375,698.4500122070312,677.25,696.1500244140625,686.3477783203125,24648981
2022-03-15,701.5,708.0999755859375,688.0,697.3499755859375,687.5308837890625,27714580
2022-03-16,706.9000244140625,711.4000244140625,701.25,708.0,698.0309448242188,14621688
2022-03-17,717.7999877929688,725.0,716.2000122070312,720.0999755859375,709.9605712890625,18329844
2022-03-21,721.0,722.9000244140625,705.5,710.75,700.7422485351562,12866839
2022-03-22,708.6500244140625,721.0,699.5,718.2000122070312,708.0873413085938,11761758
2022-03-23,725.0,726.7999877929688,714.25,718.2999877929688,708.1859130859375,7140403
2022-03-24,702.4500122070312,712.7000122070312,698.0,704.2000122070312,694.2844848632812,17727969
2022-03-25,705.0,706.0999755859375,696.6500244140625,699.25,689.4041748046875,15263007
2022-03-28,702.0,713.4000244140625,695.6500244140625,710.3499755859375,700.3478393554688,13806166
2022-03-29,714.2999877929688,716.9500122070312,705.8499755859375,715.2999877929688,705.2281494140625,11489374
2022-03-30,721.0499877929688,731.75,719.0999755859375,730.9000244140625,720.6085205078125,20154520
2022-03-31,739.9000244140625,739.9000244140625,727.7999877929688,730.2999877929688,720.0169677734375,16046383
2022-04-01,725.0,738.2999877929688,723.0999755859375,736.25,725.8831787109375,12658848
2022-04-04,742.0,749.7999877929688,725.0,746.5999755859375,736.08740234375,17192197
2022-04-05,746.7999877929688,755.4500122070312,738.0,741.7999877929688,731.35498046875,12290391
2022-04-06,732.2999877929688,744.9000244140625,732.0999755859375,741.5999755859375,731.1578369140625,13518142
2022-04-07,737.0999755859375,757.7999877929688,737.0999755859375,748.5499877929688,738.0099487304688,15087175
2022-04-08,749.8499755859375,756.0,743.5999755859375,754.2999877929688,743.6790161132812,15480705
2022-04-11,752.2999877929688,765.4500122070312,751.6500244140625,759.5999755859375,748.9043579101562,13216391
2022-04-12,757.0,768.9000244140625,750.25,763.8499755859375,753.0945434570312,14020000
2022-04-13,769.5999755859375,772.5499877929688,760.7000122070312,762.25,751.51708984375,16119956
2022-04-18,751.0,762.9000244140625,749.2000122070312,757.7999877929688,747.1296997070312,17651530
2022-04-19,761.7999877929688,777.9000244140625,757.0,766.2999877929688,755.510009765625,31088359
2022-04-20,766.7999877929688,770.0,753.7999877929688,755.5499877929688,744.911376953125,15984202
2022-04-21,759.0499877929688,764.2000122070312,751.2000122070312,762.3499755859375,751.6156616210938,8953098
2022-04-22,757.0,758.8499755859375,745.9000244140625,747.6500244140625,737.1226806640625,14411607
2022-04-25,747.6500244140625,762.2000122070312,744.0,752.2000122070312,741.6085815429688,35417460
2022-04-26,768.0,768.5499877929688,751.6500244140625,753.75,743.1367797851562,18727514
2022-04-27,749.0,750.0,732.5499877929688,736.7000122070312,726.3268432617188,21441480
2022-04-28,739.0999755859375,751.9000244140625,734.6500244140625,747.1500244140625,736.6297607421875,18649559
2022-04-29,750.0999755859375,759.9500122070312,740.0999755859375,743.2999877929688,732.8339233398438,19560317
2022-05-02,732.0,743.7999877929688,731.0999755859375,741.0,730.5662841796875,10903446
2022-05-04,746.2000122070312,747.0,721.1500244140625,724.25,714.0521240234375,12212165
2022-05-05,730.7999877929688,743.0,726.5,728.7999877929688,718.5380249023438,9121547
2022-05-06,716.25,723.0,710.2999877929688,719.25,709.12255859375,12455025
2022-05-09,705.2999877929688,720.0,704.4500122070312,710.3499755859375,700.3478393554688,13055889
2022-05-10,705.0,720.0,705.0,711.2999877929688,701.2844848632812,12797419
2022-05-11,718.0,719.7999877929688,707.1500244140625,714.2000122070312,704.1436767578125,13516852
2022-05-12,707.5499877929688,710.7000122070312,693.2999877929688,695.7999877929688,686.002685546875,16685166
2022-05-13,702.4000244140625,702.4000244140625,675.0,677.3499755859375,667.8125,15717043
2022-05-16,676.7000122070312,690.9500122070312,675.75,683.0,673.3829345703125,9025623
2022-05-17,686.0999755859375,712.0,685.1500244140625,710.0,700.0028076171875,12765052
2022-05-18,712.3499755859375,717.0,706.0999755859375,707.3499755859375,697.3900756835938,11835013
2022-05-19,693.0999755859375,698.7000122070312,685.5999755859375,690.2999877929688,680.5801391601562,16661023
2022-05-20,694.7999877929688,711.9000244140625,693.7000122070312,709.5499877929688,699.55908203125,11695528
2022-05-23,709.5499877929688,725.9500122070312,707.4500122070312,711.0499877929688,701.0379638671875,17438451
2022-05-24,711.0499877929688,717.3499755859375,706.0499877929688,708.1500244140625,698.1788330078125,13779981
2022-05-25,712.0499877929688,720.8499755859375,711.5999755859375,713.3499755859375,703.3056030273438,10457589
2022-05-26,723.0,733.0,715.4500122070312,728.5,718.2422485351562,14028733
2022-05-27,733.5499877929688,741.2000122070312,731.25,739.7999877929688,729.3831787109375,8110620
2022-05-30,748.75,751.9500122070312,744.2999877929688,748.5,737.960693359375,7628515
2022-05-31,741.0,756.7000122070312,740.5,752.8499755859375,742.2493896484375,20272212
2022-06-01,748.0,755.5999755859375,744.2000122070312,752.6500244140625,742.05224609375,10102092
2022-06-02,751.0499877929688,751.75,743.2000122070312,749.75,739.193115234375,10949759
2022-06-03,756.1500244140625,757.0,741.2000122070312,744.2999877929688,733.81982421875,8563791
2022-06-06,740.2000122070312,750.9500122070312,739.5999755859375,746.75,736.2352905273438,9107831
2022-06-07,741.0,742.9500122070312,732.3499755859375,735.25,724.897216796875,9938912
2022-06-08,736.5999755859375,741.0,726.4500122070312,729.5,719.228271484375,9369224
2022-06-09,725.0,734.0999755859375,722.1500244140625,732.75,722.4324951171875,7444368
2022-06-10,724.75,728.2999877929688,718.0,720.0,709.8619384765625,7990818
2022-06-13,702.25,702.2999877929688,682.0999755859375,688.0,678.3125610351562,16622521
2022-06-14,682.4000244140625,694.6500244140625,680.6500244140625,685.5,675.8477783203125,13348598
2022-06-15,687.5,696.3499755859375,686.0999755859375,687.25,677.5731201171875,9199591
2022-06-16,700.0,700.0499877929688,676.2999877929688,678.5,668.9462890625,13237239
2022-06-17,671.25,692.6500244140625,669.9500122070312,686.8499755859375,677.1787109375,16335613
2022-06-20,686.0,687.7999877929688,677.5999755859375,685.9500122070312,676.2914428710938,10981042
